index_content,word,nature,index_word
14966,棒,zg,27
14966,加床,v,28
14966,适合,v,29
14966,出差,v,30
14966,孩子,n,31
14966,提供,v,32
14966,停车场,n,33
14967,交通,n,0
14967,便利,a,1
14967,服务态度,n,2
14968,人员,n,0
14968,服务态度,n,1
14968,咖啡,n,2
14970,设施,n,0
14970,陈旧,nr,1
14971,年份,n,0
14971,久,a,1
14971,当年,t,2
14971,克林顿,nr,3
14971,下塌,v,4
14971,年份,n,5
14971,久,a,6
14971,环境,n,7
14971,服务,vn,8
14971,卫生,an,9
14971,不错,a,10
14971,喜欢,v,11
14971,房间,n,12
14971,阳台,n,13
14971,挑剔,v,14
14971,不错,a,15
14973,疫情,n,0
14973,期间,f,1
14973,服务,vn,2
14973,早餐,n,3
14974,亲子,n,0
14974,旅游,vn,1
14974,住处,n,2
14977,住,v,0
14977,第二次,m,1
14977,疫情,n,2
14977,期间,f,3
14977,不错,a,4
14980,好好,d,0
14980,车位,n,1
14981,早餐,n,0
14981,还好,v,1
14981,位置,v,2
14982,停车场,n,0
14982,位置,v,1
14983,会点,n,0
14983,全差,n,1
14983,服务员,n,2
14983,动,v,3
14983,客人,n,4
14983,东西,ns,5
14983,经理,n,6
14983,视频,n,7
14983,监控,vn,8
14983,动,v,9
14983,赠送,v,10
14983,用品,n,11
14983,放入,v,12
14983,袋子,n,13
14983,付,v,14
14983,费,v,15
14983,兴趣,n,16
14983,朋友,n,17
14983,听,v,18
14983,值班,v,19
14983,经理,n,20
14983,录音,n,21
14985,服务,vn,0
14987,交通,n,0
14987,门口,s,1
14987,保安,nz,2
14987,冷漠,n,3
14987,问车,n,4
14987,停,v,5
14987,搭理,v,6
14987,保安,nz,7
14987,最先,d,8
14987,服务,vn,9
14987,人员,n,10
14987,搭理,v,11
14987,手,n,12
14987,抬,v,13
14987,指,v,14
14987,位置,v,15
14987,差,a,16
14987,评,n,17
14988,住,v,0
14988,最差,a,1
14988,五星级,b,2
14988,位置,v,3
14988,一无是处,l,4
14988,设施,n,5
14988,旧,a,6
14988,港片,n,7
14988,年代,t,8
14988,情景,n,9
14988,窗外,s,10
14988,村地,n,11
14988,郁闷,a,12
14990,位置,v,0
14990,返还,v,1
14990,设施,n,2
14990,旧,a,3
14993,感觉,n,0
14993,五星,nz,1
14993,落差,a,2
14994,环境,n,0
14994,不错,a,1
14996,早餐,n,0
14996,好吃,v,1
14996,适合,v,2
14996,孩子,n,3
14997,早餐,n,0
14997,很棒,a,1
14997,世界之窗,nz,2
14997,孩子,n,3
14997,玩,v,4
14998,地理位置,n,0
14998,交通,n,1
14998,便利,a,2
14998,美观,nz,3
14998,服务,vn,4
14998,感谢,v,5
14998,专业,n,6
14998,服务,vn,7
14998,开心,v,8
14998,入住,v,9
14998,体验,n,10
14999,回家,n,0
14999,感觉,n,1
15001,几次,m,0
15001,地理位置,n,1
15001,出行,v,2
15001,便捷,a,3
15002,早餐,n,0
15002,品种,n,1
15002,出游,vn,2
15003,干净,a,0
15003,卫生,an,1
15003,对面,n,2
15003,世界之窗,nz,3
15003,欢乐谷,n,4
15003,地铁站,n,5
15003,出行,v,6
15003,楼下,s,7
15003,吃饭,v,8
15003,忘记,v,9
15003,口罩,n,10
15003,服务,vn,11
15003,人员,n,12
15003,送来,v,13
15003,口罩,n,14
15003,服务,vn,15
15003,周到,v,16
15003,牛排,n,17
15003,筋,n,18
15003,海鲜,ns,19
15003,新鲜,ns,20
15003,红酒,n,21
15003,不错,a,22
15003,入住,v,23
15003,首选,v,24
15005,适合,v,0
15005,商务,n,1
15005,出差,v,2
15006,吴纪旋,nr,0
15006,服务,vn,1
15006,房间,n,2
15006,免费,vn,3
15006,升级,vn,4
15008,房间,n,0
15008,很大,a,1
15008,风格,n,2
15008,值班,v,3
15008,经理,n,4
15008,周,nr,5
15008,经理,n,6
15008,服务,vn,7
15009,环境,n,0
15009,门口,s,1
15009,几棵,m,2
15009,很大,a,3
15009,鸡蛋,n,4
15009,花树,n,5
15009,盛开,v,6
15009,季节,n,7
15009,空气,n,8
15009,里,f,9
15009,淡淡的,z,10
15009,香气,n,11
15009,服务,vn,12
15009,特别感谢,i,13
15009,谭京璇,nr,14
15009,美女,n,15
15009,美,j,16
15009,温柔,a,17
15009,专业,n,18
15009,推荐,v,19
15009,朋友,n,20
15009,入住,v,21
15010,欢乐谷,n,0
15010,世界之窗,nz,1
15010,民俗村,n,2
15010,酒店设施,n,3
15010,齐全,nr,4
15010,送,v,5
15010,健身房,n,6
15010,跑步,n,7
15010,卡,n,8
15010,房间,n,9
15010,干净,a,10
15010,整洁,a,11
15010,服务周到,i,12
15010,早餐,n,13
15012,舒适,a,0
15012,高档,b,1
15012,不错,a,2
15012,值得,v,3
15012,推荐,v,4
15012,早餐,n,5
15012,服务态度,n,6
15012,出差,v,7
15012,睡,v,8
15012,觉到,v,9
15012,天亮,nr,10
15013,真不错,i,0
15013,真心话,l,1
15013,价,n,2
15013,服务员,n,3
15013,人员,n,4
15013,笑容,n,5
15013,希望,v,6
15013,改善,v,7
15014,环境,n,0
15014,地理位置,n,1
15014,优越,a,2
15014,服务周到,i,3
15015,位置,v,0
15015,超级,b,1
15015,棒,zg,2
15015,世界之窗,nz,3
15015,欢乐谷,n,4
15015,锦绣,n,5
15015,中华,nz,6
15015,步行,n,7
15015,达,v,8
15015,对面,n,9
15015,益田,nr,10
15015,广场,n,11
15015,吃饭,v,12
15015,购物,n,13
15015,娱乐,vn,14
15015,卫生,an,15
15015,房间,n,16
15015,露台,v,17
15015,设施,n,18
15015,齐备,nr,19
15015,爱,n,20
15015,健身,v,21
15015,游泳,vn,22
15015,带来,v,23
15015,很大,a,24
15015,唯一,b,25
15015,遗憾,a,26
15015,网络,n,27
15015,慢,a,28
15015,力,n,29
15015,希望,v,30
15015,这方面,mq,31
15015,改进,v,32
15016,设施,n,0
15016,环境,n,1
15016,一流,n,2
15017,杨丽英,nr,0
15017,服务,vn,1
15018,很好,a,0
15018,价格,n,1
15018,小贵,nr,2
15019,很好,d,0
15019,温馨,nr,1
15020,环境优美,n,0
15020,地处,s,1
15020,旅游景点,n,2
15020,中心,n,3
15020,房间,n,4
15020,卫生,an,5
15020,干净,a,6
15020,服务态度,n,7
15022,位置,v,0
15022,不错,a,1
15022,工作人员,n,2
15022,态度,n,3
15022,服务,vn,4
15022,一点,m,5
15023,整体,n,0
15023,不错,a,1
15024,地理位置,n,0
15024,交通,n,1
15024,便利,a,2
15024,服务,vn,3
15024,感谢,v,4
15024,专业,n,5
15024,服务,vn,6
15024,开心,v,7
15024,入住,v,8
15024,体验,n,9
15026,位置,v,0
15026,不错,a,1
15026,硬件,n,2
15026,设施,n,3
15026,陈旧,nr,4
15026,早餐,n,5
15026,太,d,6
15026,差,a,7
15028,早餐,n,0
15028,位置,v,1
15028,门口,s,2
15028,世界之窗,nz,3
15028,地铁站,n,4
15029,地理位置,n,0
15029,高铁,n,1
15029,站,v,2
15029,分钟,q,3
15029,车程,n,4
15030,地下,s,0
15030,停车场,n,1
15031,位置,v,0
15031,黄金,n,1
15032,位置,v,0
15032,阳台,n,1
15032,装修,v,2
15032,老派,n,3
15032,适合,v,4
15032,商务,n,5
15032,出差,v,6
15033,交通,n,0
15033,位置,v,1
15033,便利,a,2
15033,生活,vn,3
15033,機能,n,4
15033,入住,v,5
15033,時,zg,6
15033,調整,vn,7
15033,檢修,vn,8
15033,幫,v,9
15033,升級,v,10
15033,房型,n,11
15033,攜程,n,12
15033,照片,n,13
15033,現場,n,14
15033,照片,n,15
15033,房間,n,16
15033,舒適,a,17
15033,個,q,18
15033,很棒,a,19
15033,入住,v,20
15033,體驗,n,21
15034,设施,n,0
15034,旧,a,1
15035,非常适合,i,0
15035,出游,vn,1
15036,很好,d,0
15036,满意,v,1
15036,特别,d,2
15036,前厅,n,3
15036,经理,n,4
15036,刘会芳,nr,5
15036,服务,vn,6
15036,很棒,a,7
15037,顶级,n,0
15037,民宿,n,1
15037,室内环境,n,2
15037,布置,n,3
15037,品位,n,4
15037,区位,n,5
15037,室内,s,6
15037,配置,v,7
15037,齐全,nr,8
15037,房东,n,9
15037,服务,vn,10
15037,到位,v,11
15037,住户,n,12
15037,提出,v,13
15037,相关,v,14
15037,住宿,n,15
15037,需求,v,16
15037,下次,t,17
15037,机会,n,18
15037,再来,d,19
15037,住,v,20
15038,世界之窗,nz,0
15038,边上,s,1
15038,路过,v,2
15038,的的,u,3
15038,服务,vn,4
15038,真心,d,5
15038,赞,v,6
15042,很漂亮,n,0
15042,位置,v,1
15042,欢乐谷,n,2
15042,门口,s,3
15042,世界之窗,nz,4
15042,对面,n,5
15042,出行,v,6
15044,很棒,a,0
15044,位置,v,1
15044,环境,n,2
15044,早餐,n,3
15044,房间,n,4
15044,很大,a,5
15044,独立,v,6
15044,阳台,n,7
15044,服务,vn,8
15044,特别,d,9
15044,郭青絮,nr,10
15044,小姐姐,nr,11
15044,超级,b,12
15044,态度,n,13
15044,专业,n,14
15044,下次,t,15
15044,入住,v,16
15045,服务,vn,0
15045,杨丽英,nr,1
15045,热情,n,2
15045,礼貌,n,3
15046,住宿,n,0
15046,环境,n,1
15046,舒适,a,2
15046,区位,n,3
15046,地铁站,n,4
15046,楼下,s,5
15046,世界之窗,nz,6
15046,斜对面,n,7
15046,服务,vn,8
15046,热情,n,9
15046,宋,nr,10
15046,美女,n,11
15046,素质,n,12
15046,高,a,13
15046,服务周到,i,14
15046,长,a,15
15046,漂亮,a,16
15047,早餐,n,0
15047,早餐,n,1
15047,自助,v,2
15047,早餐,n,3
15047,中,f,4
15047,西式,n,5
15047,日式,n,6
15047,寿司,n,7
15047,总归,v,8
15047,不错,a,9
15047,味道,n,10
15047,风格,n,11
15047,欧式,n,12
15047,风格,n,13
15047,房间,n,14
15047,欧式,n,15
15047,工作人员,n,16
15047,服装,vn,17
15047,特色,n,18
15047,礼貌,n,19
15047,整体,n,20
15047,装修,v,21
15047,不错,a,22
15047,房间内,n,23
15047,干净,a,24
15047,整齐,d,25
15047,进房,v,26
15047,第一,m,27
15047,感觉,n,28
15047,不错,a,29
15047,地理位置,n,30
15047,体验,n,31
15049,体验,n,0
15050,体验,n,0
15050,不错,a,1
15051,服务,vn,0
15051,不错,a,1
15052,本来,t,0
15052,开业,n,1
15052,来年,t,2
15052,想象,n,3
15052,中要,b,4
15052,洲际,b,5
15052,集团,n,6
15052,工作,vn,7
15052,算,v,8
15052,业内人士,n,9
15052,有幸,a,10
15052,升级,vn,11
15052,一室,n,12
15052,一厅,n,13
15052,套房,n,14
15052,开心,v,15
15052,亲戚,n,16
15052,住,v,17
15052,城,n,18
15052,不到,v,19
15052,七百,m,20
15052,价格,n,21
15052,包括,v,22
15052,两个,m,23
15052,早餐,n,24
15052,下次,t,25
15052,深圳,ns,26
15052,选择,v,27
15052,希望,v,28
15052,价格,n,29
15052,太,d,30
15052,高,a,31
15053,早餐,n,0
15053,品种,n,1
15053,味道,n,2
15053,超级,b,3
15053,棒,zg,4
15053,服务,vn,5
15053,交通,n,6
15053,地铁口,n,7
15053,几十米,m,8
15053,路程,n,9
15053,商场,n,10
15053,购物,n,11
15054,服务,vn,0
15054,超级,b,1
15054,棒,zg,2
15054,小孩,n,3
15054,免费,vn,4
15054,升级,vn,5
15054,房间,n,6
15054,空间,n,7
15054,干净,a,8
15054,卫生,an,9
15054,下次,t,10
15054,深圳,ns,11
15054,住,v,12
15055,早餐,n,0
15055,周围环境,l,1
15055,很棒,a,2
15055,走,v,3
15055,几百米,m,4
15055,适合,v,5
15055,全家人,n,6
15055,玩,v,7
15055,酒店设施,n,8
15055,齐全,nr,9
15055,健身器材,n,10
15055,游泳池,n,11
15055,房间,n,12
15055,干净,a,13
15055,超级,b,14
15055,赞,v,15
15055,下次,t,16
15055,入住,v,17
15057,十几年,m,0
15057,旧,a,1
15057,保养,v,2
15057,特别,d,3
15057,服务,vn,4
15057,特别,d,5
15057,暖,a,6
15057,这位,rz,7
15057,宋晓旭,nr,8
15057,印象,n,9
15057,深刻,d,10
15057,长,a,11
15057,漂亮,a,12
15057,聪明伶俐,i,13
15057,特别,d,14
15057,女神,n,15
15057,级别,n,16
15060,装修,v,0
15060,旧,a,1
15060,晚上,t,2
15060,空调,n,3
15060,有异响,l,4
15063,吃,v,0
15063,游玩,n,1
15063,泳池,n,2
15064,住,v,0
15064,一如既往,i,1
15064,小姐姐,nr,2
15064,贴心,v,3
15064,吴玉红,nr,4
15065,五星,nz,0
15065,挑剔,v,1
15066,套房,n,0
15066,太小,n,1
15066,房,n,2
15066,行,v,3
15066,枕头,n,4
15066,太软,a,5
15066,睡,v,6
15066,舒服,a,7
15067,卫生,an,0
15067,舒服,a,1
15070,早餐,n,0
15070,位置,v,1
15070,不错,a,2
15071,老牌,n,0
15071,服务设施,n,1
15072,房间,n,0
15072,干净,a,1
15072,舒适,a,2
15072,朝向,n,3
15072,早餐,n,4
15072,美味,nz,5
15073,住,v,0
15073,发现,v,1
15073,价格下降,n,2
15073,好多,m,3
15073,不错,a,4
15074,房间,n,0
15074,干净,a,1
15074,整洁,a,2
15074,明亮,a,3
15078,小宋,nr,0
15078,热情周到,l,1
15079,服務,vn,0
15079,到位,v,1
15079,景觀,n,2
15079,房是,n,3
15079,不錯,a,4
15079,价位,n,5
15079,实质,n,6
15079,值得,v,7
15079,推荐,v,8
15080,服务,vn,0
15081,位置,v,0
15081,棒棒,n,1
15081,停车场,n,2
15081,早餐,n,3
15081,适合,v,4
15081,孩子,n,5
15081,卫生,an,6
15081,夏季,t,7
15081,游泳,vn,8
15081,感觉,n,9
15081,虽是,c,10
15081,舒适感,nr,11
15081,一流,n,12
15082,凌晨,t,0
15082,小姑娘,nr,1
15082,杨丽英,nr,2
15082,办理,n,3
15082,入住,v,4
15082,速度,n,5
15082,服务,vn,6
15082,特别,d,7
15082,客房,n,8
15082,送,v,9
15082,东西,ns,10
15082,特快,d,11
15082,服务,vn,12
15082,不错,a,13
15082,一家,m,14
15083,位置,v,0
15083,不错,a,1
15083,泳池,n,2
15083,不错,a,3
15083,不错,a,4
15083,服务,vn,5
15083,不错,a,6
15083,早餐,n,7
15083,房间内,n,8
15083,环境,n,9
15083,较差,a,10
15083,味道,n,11
15083,微尘,n,12
15083,五星,nz,13
15084,五星,nz,0
15084,好评,v,1
15086,服务,vn,0
15086,贴心,v,1
15086,六一,m,2
15086,还给,v,3
15086,小朋友,n,4
15086,送,v,5
15086,小狮子,nr,6
15086,礼物,n,7
15086,太,d,8
15086,惊喜,a,9
15086,感恩,v,10
15086,谢谢,nr,11
15087,环境,n,0
15087,位置,v,1
15087,游泳池,n,2
15087,赞,v,3
15089,服务,vn,0
15089,位置,v,1
15091,游泳池,n,0
15091,舒服,a,1
15091,早餐,n,2
15093,服务,vn,0
15093,人性,n,1
15093,维护,v,2
15093,管理,vn,3
15093,特别,d,4
15093,细节,n,5
15093,过生日,t,6
15093,送,v,7
15093,蛋糕,n,8
15093,手写,n,9
15093,卡片,nz,10
15093,住,v,11
15093,愉快,a,12
15093,五星,nz,13
15093,好评,v,14
15094,环境,n,0
15094,十几年,m,1
15094,装修,v,2
15094,显,v,3
15094,很旧,a,4
15094,反正,d,5
15094,住,v,6
15094,感觉,n,7
15094,设施,n,8
15094,真的,d,9
15094,差,a,10
15094,世界之窗,nz,11
15094,外面,f,12
15095,位于,v,0
15095,深圳,ns,1
15095,城,n,2
15095,交通,n,3
15095,环境,n,4
15095,不错,a,5
15095,干净,a,6
15095,服务员,n,7
15095,态度,n,8
15095,自助,v,9
15095,早餐,n,10
15095,品种,n,11
15095,味道,n,12
15095,好好,d,13
15098,世界之窗,nz,0
15098,对面,n,1
15098,南山区,ns,2
15098,距离,n,3
15098,万象,n,4
15098,天地,n,5
15098,不远,d,6
15098,游泳池,n,7
15098,值得,v,8
15098,推荐,v,9
15100,周边,f,0
15100,配套,a,1
15100,齐全,nr,2
15100,生活,vn,3
15100,便利,a,4
15100,泳池,n,5
15101,早餐,n,0
15101,很棒,a,1
15101,位置,v,2
15101,免费,vn,3
15101,停车场,n,4
15102,总体,n,0
15102,感觉,n,1
15102,不错,a,2
15103,总体,n,0
15103,感觉,n,1
15103,不错,a,2
15104,位置,v,0
15104,世界之窗,nz,1
15104,欢乐谷,n,2
15104,旁边,f,3
15104,离益田,n,4
15104,假日,t,5
15104,广场,n,6
15104,吃,v,7
15104,东西,ns,8
15104,太,d,9
15104,房间,n,10
15104,干净,a,11
15104,热情,n,12
15104,升级成,l,13
15104,豪华,a,14
15104,双床,nz,15
15104,房,n,16
15104,床,n,17
15104,宽,a,18
15104,拼,v,19
15104,一家,m,20
15104,三口,m,21
15104,住,v,22
15104,满意,v,23
15104,入住,v,24
15104,下次,t,25
15104,选择,v,26
15105,小孩,n,0
15105,住,v,1
15105,两天,m,2
15105,房间,n,3
15105,设施,n,4
15105,设备,vn,5
15105,不错,a,6
15105,位置,v,7
15105,世界之窗,nz,8
15105,对面,n,9
15105,交通,n,10
15105,出行,v,11
15105,便利,a,12
15105,提供,v,13
15105,餐饮,n,14
15105,味道,n,15
15105,不错,a,16
15106,预定,v,0
15106,观景,n,1
15106,房,n,2
15106,走,v,3
15106,阳台,n,4
15106,世界之窗,nz,5
15106,全貌,n,6
15106,下楼,v,7
15106,走过,v,8
15106,马路,n,9
15106,房间,n,10
15106,干净,a,11
15106,清爽,a,12
15106,值得一提的是,l,13
15106,一次性,d,14
15106,用品,n,15
15106,垃圾袋,n,16
15106,环保,j,17
15106,减少,v,18
15106,打扫,v,19
15106,清洁,a,20
15106,功夫,n,21
15106,垃圾袋,n,22
15106,套,m,23
15106,垃圾桶,n,24
15106,垃圾袋,n,25
15106,垃圾桶,n,26
15106,清理,a,27
15106,干净,a,28
15106,对此,d,29
15106,给予,v,30
15106,大大的,nz,31
15106,赞,v,32
15106,早餐,n,33
15106,内容,n,34
15106,中,f,35
15106,西式,n,36
15106,齐全,nr,37
15106,口味,n,38
15107,卷发,v,0
15107,棒,zg,1
15107,耶,nr,2
15108,感觉,n,0
15108,舒服,a,1
15108,干净,a,2
15109,设施,n,0
15109,完善,v,1
15109,服务周到,i,2
15110,游泳池,n,0
15110,不错,a,1
15110,小宋,nr,2
15110,热情周到,l,3
15111,宋,nr,0
15111,小姐,nr,1
15111,接待,v,2
15111,周到,v,3
15113,位置,v,0
15113,世界之窗,nz,1
15113,欢乐谷,n,2
15113,一路,m,3
15113,隔,v,4
15113,闹中取静,l,5
15113,开业,n,6
15113,时间,n,7
15113,年头,n,8
15113,服务设施,n,9
15113,不错,a,10
15114,地理位置,n,0
15114,佳,a,1
15114,早餐,n,2
15114,棒,zg,3
15115,地理位置,n,0
15116,干净,a,0
15116,豪华,a,1
15116,服务,vn,2
15116,特别,d,3
15116,老板,n,4
15116,定点,n,5
15117,五星级,b,0
15117,房间,n,1
15119,环境,n,0
15119,舒服,a,1
15121,旧,a,0
15121,房间,n,1
15121,布局,n,2
15121,传统,n,3
15121,价格,n,4
15121,偏,d,5
15121,一贵,a,6
15121,住,v,7
15121,几次,m,8
15121,朋友家,n,9
15121,交通,n,10
15121,下次,t,11
15121,住,v,12
15121,宾馆,n,13
15122,五星,nz,0
15122,韵味,n,1
15122,依然,d,2
15122,服务到位,n,3
15123,环境,n,0
15123,礼宾,n,1
15123,部,q,2
15123,吴楠,nr,3
15123,服务,vn,4
15124,房间,n,0
15124,面积,n,1
15124,露天,v,2
15124,游泳池,n,3
15124,硬件,n,4
15124,可惜,v,5
15124,小孩,n,6
15124,吵,v,7
15124,游泳,vn,8
15124,更衣,v,9
15124,健身房,n,10
15124,跑步机,l,11
15124,跑步,n,12
15124,人会,n,13
15124,感觉,n,14
15124,小孩,n,15
15124,背后,f,16
15124,路过,v,17
15124,更衣室,n,18
15124,里,f,19
15124,乱,d,20
15124,地平,n,21
15124,很湿,a,22
15124,整件,n,23
15124,软件,n,24
15124,跟不上,v,25
15124,达,v,26
15124,五星,nz,27
15125,电视,n,0
15125,投屏,n,1
15125,特意,d,2
15125,问,n,3
15125,入住,v,4
15125,安排,v,5
15125,投屏,n,6
15125,房间,n,7
15125,入住,v,8
15125,时,n,9
15125,告知,v,10
15125,电视,n,11
15125,投屏,n,12
15125,年,m,13
15125,升级,vn,14
15125,电视,n,15
15125,难,a,16
15125,睡,v,17
15125,前,f,18
15125,想,v,19
15125,看下,v,20
15125,综艺,n,21
15125,不行,v,22
15125,电视,n,23
15125,放在,v,24
15125,柜子,n,25
15125,里,f,26
15125,房间,n,27
15125,里,f,28
15125,衣柜,n,29
15125,放,v,30
15125,衣服,n,31
15125,想到,v,32
15125,电视机,n,33
15125,惊不,i,34
15125,惊喜,a,35
15125,意不,l,36
15125,意外,a,37
15125,早餐,n,38
15125,太,d,39
15125,不值,n,40
15125,中餐,n,41
15125,面,n,42
15125,粉,n,43
15125,包子,n,44
15125,点心,v,45
15125,面包,n,46
15125,点心,v,47
15125,几种,m,48
15125,水果,n,49
15125,几种,m,50
15125,蔬菜,n,51
15125,果汁,n,52
15125,那种,r,53
15125,外面,f,54
15125,大排档,j,55
15125,无限,v,56
15125,续杯,n,57
15125,次品,n,58
15125,口感,n,59
15125,星,n,60
15125,退房,v,61
15125,愉快,a,62
15125,退房,v,63
15125,打车,v,64
15125,大厅,n,65
15125,里,f,66
15125,咖啡馆,n,67
15125,坐,v,68
15125,车,n,69
15125,分钟,q,70
15125,期间,f,71
15125,服务员,n,72
15125,问,v,73
15125,喝,vg,74
15125,说不喝,l,75
15125,东西,ns,76
15125,坐,v,77
15125,一会,m,78
15125,走,v,79
15125,服务员,n,80
15125,回复,v,81
15125,消费,vn,82
15125,消费,vn,83
15125,坐,v,84
15125,搭理,v,85
15125,房费,n,86
15125,不算,v,87
15125,消费,vn,88
15125,咖啡馆,n,89
15125,里,f,90
15125,坐,v,91
15125,一会,m,92
15125,走,v,93
15125,星巴克,nr,94
15125,麦当劳,nrt,95
15125,破,v,96
15125,服务,vn,97
15125,流程,n,98
15125,星,n,99
15125,走,v,100
15125,投诉,v,101
15125,咖啡馆,n,102
15125,服务生,n,103
15125,理解,v,104
15125,投诉,v,105
15125,抢话,v,106
15125,送,v,107
15125,代金券,n,108
15125,咖啡馆,n,109
15125,消费,vn,110
15125,那种,r,111
15125,拜托,nrt,112
15125,一千,m,113
15125,房间,n,114
15125,住,v,115
15125,喝,vg,116
15125,你家,r,117
15125,咖啡,n,118
15125,星级,n,119
15125,方法,n,120
15125,泳池,n,121
15125,好评,v,122
15126,酒单,n,0
15126,豪华,a,1
15126,上档次,b,2
15126,交通,n,3
15126,便利,a,4
15126,出行,v,5
15126,旁边,f,6
15126,商场,n,7
15126,里,f,8
15126,游泳池,n,9
15126,棒,zg,10
15126,早餐,n,11
15126,不错,a,12
15126,价格,n,13
15126,小贵,nr,14
15127,疫情,n,0
15127,期间,f,1
15127,管理,vn,2
15127,地理位置,n,3
15127,居住,v,4
15127,环境,n,5
15127,性价比,n,6
15127,超高,v,7
15127,早餐,n,8
15127,特别,d,9
15127,服务,vn,10
15127,意识,n,11
15127,人员,n,12
15127,发现,v,13
15127,两个,m,14
15127,小朋友,n,15
15127,免费,vn,16
15127,升级,vn,17
15127,大型,b,18
15127,房间,n,19
15127,感谢,v,20
15128,设施,n,0
15128,齐全,nr,1
15128,风景,n,2
15128,小宋,nr,3
15128,安排,v,4
15128,周到,v,5
15129,环境,n,0
15129,不错,a,1
15129,小宋,nr,2
15129,热情周到,l,3
15130,早餐,n,0
15130,不错,a,1
15130,自助餐,v,2
15131,早餐,n,0
15131,设施,n,1
15131,旧,a,2
15131,泳池,n,3
15131,不错,a,4
15131,小朋友,n,5
15131,玩,v,6
15132,床品,n,0
15132,服务,vn,1
15132,不错,a,2
15132,新,a,3
15132,服务,vn,4
15133,泳池,n,0
15133,不错,a,1
15133,小宋,nr,2
15133,服务周到,i,3
15134,整体,n,0
15134,不错,a,1
15135,舒适,a,0
15135,卫生,an,1
15136,人性化,n,0
15137,入住,v,0
15137,离店,n,1
15137,遗留,vn,2
15137,现金,n,3
15137,保险柜,n,4
15137,里,f,5
15137,清理,a,6
15137,房间,n,7
15137,发现,v,8
15137,主动,b,9
15137,并代,v,10
15137,一段时间,l,11
15137,回到,v,12
15137,深圳,ns,13
15137,找到,v,14
15137,值班人员,l,15
15137,董,nr,16
15137,小姐,nr,17
15137,宋,nr,18
15137,小姐,nr,19
15137,两位,m,20
15137,热情接待,i,21
15137,准确无误,n,22
15137,取回,v,23
15137,遗失,n,24
15137,现金,n,25
15137,管理水平,n,26
15137,工作人员,n,27
15137,高尚情操,nr,28
15137,表达,v,29
15137,崇高,nrt,30
15137,敬意,v,31
15137,下次,t,32
15137,入住,v,33
15138,非常感谢,i,0
15138,董,nr,1
15138,经理,n,2
15138,细心,n,3
15138,周到,v,4
15138,热情,n,5
15138,服务,vn,6
15138,入住,v,7
15138,每次,r,8
15138,入住,v,9
15138,董,nr,10
15138,经理,n,11
15138,帮,v,12
15138,提前,v,13
15138,安排,v,14
15138,喜欢,v,15
15138,房间,n,16
15138,退房,v,17
15138,赶时间,d,18
15138,帮,v,19
15138,退房,v,20
15138,手续,v,21
15138,落下,v,22
15138,东西,ns,23
15138,真的,d,24
15138,棒,zg,25
15138,感谢,v,26
15141,早餐,n,0
15141,好吃,v,1
15143,服务,vn,0
15143,人员,n,1
15143,热情周到,l,2
15143,有求必应,l,3
15143,客房,n,4
15143,打扫,v,5
15143,细心,n,6
15143,爱心,n,7
15143,值得,v,8
15143,住宿,n,9
15143,距离,n,10
